year,location,sqft,bedrooms,bathrooms,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2000,Sarthana,1336,3,2,5,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,38.07
2000,Athwa,2893,3,2,4,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,42.81
2000,Dindoli,887,2,3,5,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,29.15
2000,Varachha,1344,3,2,3,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,26.67
2000,Sachin,682,2,3,5,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,29.14
2000,Pal,845,3,3,5,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,75.04
2000,Bhestan,947,1,3,6,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,24.99
2000,Adajan,1665,5,1,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,55.08
2000,Pal,2466,3,3,7,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,105.12
2000,Athwa,1502,4,1,8,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,95.92
2000,City Light,1362,1,1,8,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,31.99
2000,Udhna,1593,4,1,9,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,77.09
2000,Dindoli,2056,1,2,5,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,16.66
2000,Katargam,1101,3,1,2,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,13.34
2000,Bhestan,1387,2,3,4,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,23.35
2000,Ghod Dod Road,2503,1,2,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,5.37
2000,Piplod,2641,3,1,9,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,69.97
2000,Pal,2519,5,2,5,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,100.07
2000,Ghod Dod Road,813,2,1,10,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,66.66
2000,Ghod Dod Road,1062,1,2,6,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,32.07
2000,Adajan,1538,4,1,5,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,75.13
2000,Udhna,1511,2,2,5,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,28.58
2000,Sachin,644,3,1,3,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,17.48
2000,Udhna,1015,2,1,7,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,33.34
2000,Ghod Dod Road,2793,2,1,9,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,60.14
2000,Vesu,1612,2,3,4,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,46.64
2000,Piplod,570,3,2,5,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,44.4
2000,Varachha,2973,1,1,10,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,33.53
2000,Vesu,2127,2,3,10,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,117.12
2000,Pal,2508,2,2,7,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,70.4
2000,Dindoli,1624,3,2,3,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,20.0
2000,Sarthana,2630,3,2,3,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,22.92
2000,City Light,2889,4,3,3,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,43.97
2000,Piplod,2285,4,2,5,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,55.68
2000,Sachin,922,5,2,10,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,99.96
2000,Dindoli,737,3,2,9,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,59.96
2000,Udhna,2757,4,2,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,9.52
2000,Adajan,1155,5,3,9,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,194.83
2000,Udhna,1759,3,2,2,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,15.24
2000,Piplod,1072,4,1,8,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,79.99
2000,Sarthana,2064,3,3,4,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.34
2000,Adajan,555,4,1,9,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,134.93
2000,Althan,2933,2,2,2,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,13.41
2000,Athwa,1074,3,3,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,12.01
2000,Athwa,2963,1,2,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,5.35
2000,Athwa,2376,1,1,10,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,40.15
2000,Athwa,2444,5,3,10,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,173.2
2000,Althan,1029,1,1,6,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,20.03
2000,Vesu,2097,5,1,5,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,91.6
2000,Vesu,847,1,1,4,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,20.03
2000,Varachha,2617,2,1,6,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,33.42
2000,Varachha,1291,5,3,7,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,101.02
2000,Sarthana,1538,4,3,4,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,41.9
2000,Sarthana,864,3,2,1,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,7.62
2000,Althan,1525,4,2,10,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,111.02
2000,Sachin,522,4,3,7,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,64.13
2000,Pal,536,1,2,5,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,33.34
2000,Piplod,2279,5,1,6,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,73.37
2000,Adajan,1848,4,3,2,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,36.73
2000,Athwa,2814,3,2,8,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,85.28
2000,Pal,2114,2,2,7,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,69.97
2000,Bhestan,1825,1,3,8,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,33.4
2000,Althan,2787,5,2,6,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,80.05
2000,Sarthana,2494,1,1,6,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,17.28
2000,Piplod,1730,2,2,2,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,13.33
2000,Ghod Dod Road,2606,2,2,6,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,48.08
2000,Ghod Dod Road,1946,5,3,10,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,173.32
2000,Vesu,741,1,2,7,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,46.63
2000,Katargam,2708,1,3,7,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,33.5
2000,Dindoli,1354,3,3,7,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,52.48
2000,Varachha,912,2,2,9,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,60.0
2000,Athwa,2864,1,3,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,6.71
2000,Udhna,837,5,2,5,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,57.09
2000,Vesu,2373,4,3,1,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,18.38
2000,Althan,1350,2,3,9,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,69.95
2000,Udhna,2847,2,2,6,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.34
2000,Athwa,2621,2,1,2,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,13.36
2000,Athwa,2749,4,1,8,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,96.08
2000,Sachin,2564,2,3,8,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,46.76
2000,Piplod,1354,3,1,2,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,15.54
2000,Pal,544,3,2,6,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,80.01
2000,Sachin,1709,4,1,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,74.94
2000,Pal,2842,4,2,10,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,167.26
2000,Athwa,1407,5,3,10,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,173.18
2000,City Light,2284,5,2,7,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,112.02
2000,Dindoli,1095,4,3,6,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,54.95
2000,Sachin,688,3,3,3,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,22.48
2000,Sarthana,1343,5,3,5,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,61.92
2000,City Light,1268,4,1,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,12.0
2000,City Light,2381,4,2,8,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,106.71
2000,Sarthana,2056,3,3,1,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,8.57
2000,Katargam,1888,1,2,5,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,19.04
2000,Piplod,2976,3,3,5,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,50.18
2000,Piplod,2549,5,2,3,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,40.08
2000,Vesu,1425,1,3,7,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,58.3
2000,City Light,1237,5,2,7,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,112.03
2000,Pal,2752,2,1,2,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,16.66
2000,Piplod,2137,3,3,7,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,70.05
2000,Katargam,1672,2,2,6,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.31
2000,Sarthana,2813,4,3,4,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,41.98
2000,Katargam,1778,4,3,5,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,52.38
2000,Vesu,688,4,3,7,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,128.27
2000,Sarthana,2607,3,1,2,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,13.33
2000,Ghod Dod Road,1150,4,1,4,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,47.96
2000,Sachin,1005,3,3,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,74.93
2000,City Light,2357,3,2,10,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,106.94
2000,Sachin,1597,4,3,6,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,54.98
2000,Dindoli,1094,4,2,7,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,58.33
2000,City Light,1854,1,1,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,20.13
2000,Althan,2271,5,1,8,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,97.71
2000,Sarthana,1960,4,2,9,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,85.82
2000,Adajan,1354,1,1,1,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,5.03
2000,Dindoli,1051,1,3,4,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,16.65
2000,Bhestan,1986,5,1,7,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,64.2
2000,Althan,2070,2,1,3,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,16.66
2000,Ghod Dod Road,599,5,3,2,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,34.64
2000,Varachha,2027,5,3,10,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,144.33
2000,Althan,596,4,3,6,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,73.32
2000,Piplod,2069,4,2,1,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,11.12
2000,Ghod Dod Road,1908,1,2,3,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,16.08
2000,Piplod,1157,4,1,7,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,69.94
2000,Katargam,1836,4,1,4,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.26
2000,Piplod,873,1,2,6,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,26.72
2000,Udhna,1443,4,1,9,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,77.21
2000,City Light,1301,1,3,7,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,46.63
2000,Udhna,2824,1,2,9,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.28
2000,Athwa,1671,4,1,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,12.01
2000,City Light,1401,1,3,4,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,26.68
2000,Ghod Dod Road,667,5,2,5,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,79.93
2000,Sachin,544,5,3,5,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,54.13
2000,Varachha,1802,4,1,1,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,9.99
2000,Sarthana,541,5,2,5,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,57.1
2000,Dindoli,2535,5,2,1,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,10.01
2000,Katargam,2725,3,1,10,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,66.89
2000,Pal,2735,3,3,9,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,135.52
2000,Katargam,2058,2,3,6,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,40.03
2000,Vesu,1909,1,3,2,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,16.7
2000,Athwa,1090,5,1,1,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,14.67
2000,Pal,2825,2,1,9,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,74.99
2000,Althan,670,4,1,5,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,49.98
2000,Sarthana,1542,2,2,10,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,57.17
2000,Varachha,1512,2,3,4,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,31.17
2000,Dindoli,2405,3,3,4,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,30.0
2000,Pal,1359,4,2,9,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,149.88
2000,Sarthana,2302,5,1,2,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,20.94
2000,Athwa,2303,1,2,2,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,10.66
2000,Ghod Dod Road,2685,1,3,10,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,66.64
2000,Dindoli,1081,4,3,5,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,45.81
2000,Adajan,963,4,2,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,50.03
2000,Sachin,2167,3,2,7,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,46.67
2000,Vesu,1485,1,2,1,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,6.66
2000,Ghod Dod Road,697,4,2,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,26.66
2000,Adajan,2569,5,1,1,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,18.32
2000,Sachin,1962,3,1,6,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,34.97
2000,Pal,795,4,3,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,55.01
2000,Ghod Dod Road,2855,5,1,10,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,146.75
2000,Athwa,1047,1,1,1,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,4.0
2000,Dindoli,1966,5,1,6,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,54.95
2000,Katargam,1388,5,3,3,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,37.15
2000,Sarthana,2933,4,3,1,House,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,10.48
2000,Pal,1736,4,1,3,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,45.09
2000,Pal,2128,2,1,2,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,16.71
2000,Katargam,2243,2,1,6,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,28.69
2000,Piplod,2762,3,3,4,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,39.98
2000,Vesu,1572,1,1,8,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,39.99
2000,City Light,1621,5,2,7,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,111.98
2000,Vesu,1534,3,2,4,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,53.36
2000,Bhestan,1188,4,1,5,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,37.5
2000,Athwa,567,1,2,6,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,32.02
2000,Sarthana,946,4,1,3,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,25.69
2000,Ghod Dod Road,886,5,2,5,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,79.96
2000,Adajan,1429,1,3,2,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,16.73
2000,Bhestan,539,4,2,6,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,49.97
2000,Udhna,619,2,3,8,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,53.34
2000,Athwa,2735,5,2,9,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,144.05
2000,City Light,1976,5,1,1,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,14.67
2000,Katargam,2427,4,3,7,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,73.44
2000,Althan,1024,3,2,2,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,17.76
2000,Katargam,1989,5,1,1,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,10.49
2000,Sarthana,878,3,3,1,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,8.57
2000,Sachin,2859,1,2,2,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,6.68
2000,Udhna,2807,5,3,8,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,99.19
2000,Udhna,1890,3,2,5,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,38.16
2000,Piplod,1835,1,3,4,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,22.26
2000,Pal,2531,4,2,3,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,50.05
2000,Bhestan,1018,4,1,9,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,67.44
2000,Ghod Dod Road,1974,5,3,2,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,34.7
2000,Bhestan,670,5,3,2,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,21.65
2000,Adajan,2447,4,1,1,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,15.02
2000,Althan,2852,4,3,8,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,97.86
2000,Sarthana,1758,3,3,4,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.33
2000,Udhna,1877,5,1,4,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,41.94
2000,Ghod Dod Road,2843,4,2,2,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,26.69
2000,Vesu,2400,1,3,5,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,41.78
2000,Katargam,1726,3,3,8,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,68.52
2000,Varachha,2991,2,1,8,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,44.77
2000,Pal,2681,1,1,6,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,30.4
2000,City Light,2567,5,2,9,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,144.23
2000,Pal,1250,2,2,2,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,20.05
2000,Bhestan,2121,3,2,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,66.61
2000,City Light,1055,2,2,7,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,56.06
2000,Varachha,2451,4,3,10,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,122.29
2000,Piplod,2871,1,3,5,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,27.77
2000,Bhestan,2761,5,3,7,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,75.82
2000,Varachha,2068,5,2,5,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,66.62
2000,Katargam,1622,3,2,6,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,45.68
2000,Bhestan,2120,1,3,8,Villa,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,33.41
2000,Ghod Dod Road,2487,2,1,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,33.5
2000,City Light,579,3,3,4,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,47.99
2000,Sachin,2345,2,3,3,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,17.49
2000,Ghod Dod Road,702,2,3,10,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,93.3
2000,Udhna,1002,5,1,9,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,94.29
2000,Ghod Dod Road,2058,2,3,2,House,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,18.68
2000,Pal,2854,5,1,6,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,109.94
2000,Sarthana,1505,4,1,2,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,17.13
2000,Udhna,2595,2,3,4,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,26.65
2000,Udhna,1968,5,2,3,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,34.32
2000,Varachha,2262,4,3,4,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,48.85
2000,Athwa,2800,1,2,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,26.86
2000,Vesu,1971,5,2,2,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,40.01
2000,Sachin,2309,4,3,10,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,91.59
2000,Udhna,956,3,2,7,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,53.35
2000,Varachha,2836,4,1,8,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,79.96
2000,Althan,502,2,3,10,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,77.78
2000,Udhna,1982,3,3,2,Apartment,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,17.13
2000,Dindoli,2831,5,2,5,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,49.96
2000,Athwa,1701,1,3,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,33.44
2000,Ghod Dod Road,2228,4,3,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,73.44
2000,Varachha,2132,2,3,3,House,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,23.36
2000,Althan,885,4,3,10,Villa,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,122.24
2000,Pal,1166,3,1,4,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,46.63
2000,Sarthana,1494,1,3,3,Villa,14.0,Area4,2867000,107,9.5,75.0,1.1,19.03,550,14.32
2000,Sachin,2085,3,3,9,Apartment,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,67.44
2000,Dindoli,2308,5,1,10,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,91.65
2000,Ghod Dod Road,1053,3,3,5,Apartment,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,59.95
2000,Vesu,2766,5,3,8,Villa,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,173.75
2000,Dindoli,1531,5,3,8,House,16.0,Area5,2867000,107,9.5,75.0,1.1,16.65,400,86.62
2000,Vesu,900,1,1,4,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,20.03
2000,Althan,877,2,1,9,Apartment,12.0,Area3,2867000,107,9.5,75.0,1.1,22.2,700,49.96
2000,Vesu,2208,5,1,4,House,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,73.38
2000,Ghod Dod Road,2262,2,2,5,Villa,10.0,Area2,2867000,107,9.5,75.0,1.1,26.64,600,40.14
2000,Vesu,2311,1,3,1,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,8.33
2000,Vesu,1453,4,3,1,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,18.32
2000,Vesu,892,4,3,3,Apartment,8.0,Area1,2867000,107,9.5,75.0,1.1,33.3,800,54.95
